easy_sample_02_3.txt
rows=3969
cols=3850
(47, 1262, 441)
(47, 1775, -68)
(47, 1598, -700)
(47, 2605, -716)
(47, 1007, 704)
(47, 296, 437)
(47, 1901, -165)
(47, 2820, -783)
(47, 3504, -22)
(47, 756, 157)
(47, 531, 586)
(47, 487, -984)
(47, 1970, 1002)
(47, 431, 469)
(47, 3668, -565)
(47, 1222, -574)
(47, 809, -821)
(47, 756, -649)
(47, 152, 319)
(47, 737, 928)
(47, 1670, -856)
(47, 298, -562)
(47, 958, -291)
(47, 2371, -902)
(47, 3238, -5)
(47, 1076, -29)
(47, 920, 786)
(47, 2999, -654)
(47, 458, 559)
(47, 67, -860)
(47, 1438, -497)
(47, 9, -742)
(47, 1408, -480)
(47, 304, -835)
(47, 1704, -718)
(47, 3463, 80)
(47, 79, -591)
(47, 1239, -923)
(47, 1211, 68)
(47, 340, -841)
(47, 1841, -845)
(47, 28, 461)
(47, 492, -86)
(47, 3178, -883)
(47, 1108, -985)
(47, 1076, -725)
(47, 2488, 501)
(47, 43, -816)
(47, 2450, 119)
(47, 3306, -593)
(48, 3447, 232)
(48, 2295, -933)
(48, 389, -902)
(48, 707, -737)
(48, 1422, -951)
(48, 130, -879)
(48, 1241, 691)
(48, 2649, 97)
(48, 1604, -667)
(48, 3605, -821)
(48, 564, -619)
(48, 751, 999)
(48, 3115, -751)
(48, 282, -403)
(48, 1467, -744)
(48, 590, 272)
(48, 323, 830)
(48, 1869, 908)
(48, 25, -823)
(48, 247, -734)
(48, 1880, -794)
(48, 1790, -624)
(48, 929, -43)
(48, 285, -1008)
(48, 1749, 684)
(48, 1968, 138)
(48, 2329, -669)
(48, 1688, -531)
(48, 3654, -979)
(48, 1749, -693)
(48, 2851, -363)
(48, 1265, -361)
(48, 2881, 807)
(48, 789, -546)
(48, 74, -563)
(48, 1805, -758)
(48, 1331, 194)
(48, 2251, -698)
(48, 662, -575)
(48, 3167, 141)
(48, 183, -105)
(48, 1765, -508)
(48, 961, -55)
(48, 112, 34)
(48, 3374, -583)
(48, 1087, -395)
(48, 1236, -850)
(48, 3645, -546)
(48, 1761, 316)
(48, 2967, -858)
(48, 157, 876)
(48, 1136, -877)
(48, 3195, 452)
(48, 2044, -642)
(48, 1134, -59)
(48, 1803, -737)
(48, 1164, -232)
(48, 98, -645)
(48, 341, -93)
(48, 1064, -788)
(48, 761, -952)
(48, 1267, 365)
(48, 774, -914)
(48, 791, 496)
(48, 799, -809)
(48, 1734, 776)
(48, 1357, 764)
(48, 2697, -563)
(48, 552, -589)
(48, 1620, -305)
(48, 3315, -575)
(48, 230, -977)
(48, 1423, -873)
(48, 139, -687)
(48, 2031, 53)
(48, 3127, -866)
(48, 322, -620)
(48, 902, 501)
(48, 1531, -545)
(48, 2009, 104)
(48, 798, -596)
(48, 46, -595)
(48, 482, -605)
(48, 1781, -872)
(48, 1884, -636)
(48, 1751, -659)
(48, 3313, -612)
(48, 1069, -930)
(48, 1453, -816)
(48, 2118, -823)
(48, 173, -217)
(48, 1384, -596)
(48, 1178, 41)
(48, 371, -656)
(48, 1268, -815)
(48, 1704, -912)
(48, 2860, -755)
(48, 1658, -947)
(48, 2261, -824)
(48, 1230, -982)
(48, 1315, -823)
(48, 943, -675)
(48, 3718, -842)
(48, 1710, -852)
(48, 524, -808)
(48, 1979, -907)
(48, 613, -582)
(48, 3312, 834)
(48, 1313, -956)
(48, 2040, -590)
(48, 3663, -515)
(48, 1140, 809)
(48, 1701, 449)
(48, 139, -744)
(48, 1140, -616)
(48, 386, -791)
(48, 865, 664)
(48, 1474, -972)
(48, 28, 778)
(48, 3569, -527)
(48, 1092, -987)
(48, 216, 799)
(48, 498, -563)
(48, 1892, -639)
(48, 641, -520)
(48, 934, -701)
(48, 1818, -551)
(48, 1496, 600)
(48, 2603, -912)
(48, 2966, 933)
(48, 2067, 101)
(49, 1606, -958)
(49, 1826, -537)
(49, 1313, -538)
(49, 2961, -606)
(49, 632, -1012)
(49, 463, 164)
(49, 1164, -709)
(49, 658, -891)
(49, 3074, -996)
(49, 677, -800)
(49, 1683, -698)
(49, 3552, -82)
(49, 169, -777)
(49, 10, -807)
(49, 3427, -915)
(49, 2876, -228)
(49, 793, 43)
(49, 1357, -879)
(49, 197, 446)
(49, 186, 792)
(49, 69, 919)
(49, 1703, 334)
(49, 353, 440)
(49, 1549, -670)
(49, 197, -669)
(49, 1898, -623)
(49, 737, -780)
(49, 3123, -602)
(49, 1916, -933)
(49, 602, -779)
(49, 2275, 67)
(49, 1041, -520)
(49, 1880, -631)
(49, 1394, 777)
(49, 762, 402)
(49, 1620, -756)
(49, 1660, -616)
(49, 1594, 867)
(49, 1883, -654)
(49, 1367, -684)
(49, 3024, 715)
(49, 2452, 878)
(49, 2136, -593)
(49, 1338, 675)
(49, 908, 143)
(49, 3632, -523)
(49, 1871, -435)
(49, 2003, -622)
(49, 316, -606)
(49, 2787, -959)
(49, 2909, -830)
(49, 1394, -562)
(49, 308, 431)
(49, 1568, 983)
(49, 1446, -292)
(49, 2544, -815)
(49, 1797, -921)
(49, 2720, -565)
(49, 491, -971)
(49, 2423, -608)
(49, 261, -598)
(49, 451, 898)
(49, 1935, -924)
(49, 1131, -712)
(49, 1788, -605)
(49, 1664, 418)
(49, 589, -616)
(49, 1046, -827)
(49, 931, -832)
(49, 2979, -841)
(49, 1823, -700)
(49, 1935, -105)
(49, 3565, -946)
(49, 448, -992)
(49, 3701, 784)
(49, 1675, -979)
(49, 107, -327)
(49, 1168, -546)
(49, 182, -677)
(49, 736, -544)
(49, 3245, -834)
(49, 923, 214)
(49, 392, -833)
(49, 1016, 801)
(49, 935, -30)
(49, 1636, -230)
(49, 1140, 894)
(49, 79, -675)
(49, 2595, -814)
(49, 344, -504)
(49, 1509, -507)
(49, 2002, 897)
(49, 2199, -748)
(49, 254, -635)
(49, 236, -794)
(49, 268, -514)
(49, 851, -753)
(49, 777, -677)
(49, 1705, -727)
(49, 1915, -634)
(49, 344, -645)
(50, 82, -821)
(50, 1619, -719)
(50, 2032, -558)
(50, 825, -364)
(50, 703, -585)
(50, 1689, 687)
(50, 668, 848)
(50, 3757, -582)
(50, 3716, -684)
(50, 1690, -797)
(50, 3248, -5)
(50, 3031, 346)
(50, 1869, 289)
(50, 1214, 169)
(50, 2691, -923)
(50, 2204, -866)
(50, 1062, -666)
(50, 1507, -697)
(50, 297, -523)
(50, 764, -663)
(50, 1598, 1)
(50, 114, -759)
(50, 682, -767)
(50, 1577, -43)
(50, 1610, -251)
(50, 382, 1002)
(50, 991, 379)
(50, 464, -86)
(50, 1852, 850)
(50, 3530, -858)
(50, 1783, 740)
(50, 2794, -553)
(50, 1977, 1017)
(50, 1755, -848)
(50, 637, -934)
(50, 3137, -564)
(50, 49, -947)
(50, 1366, -973)
(50, 1294, -229)
(50, 2069, -529)
(50, 247, -29)
(50, 3564, -983)
(50, 462, 432)
(50, 1066, -931)
(50, 914, -923)
(50, 1867, 173)
(50, 167, -718)
(50, 2960, 103)
(50, 550, -892)
(50, 1467, 492)
(50, 1610, 727)
(50, 1702, -584)
(50, 861, -875)
(50, 556, -383)
(50, 284, 47)
(50, 193, -124)
(50, 1495, -938)
(50, 696, 417)
(50, 1819, -742)
(50, 339, -702)
(50, 1590, 60)
(50, 1318, -290)
(50, 1298, -537)
(50, 1667, 624)
(50, 1735, 719)
(50, 817, -457)
(50, 1015, -588)
(50, 1692, -146)
(50, 1435, 995)
(50, 573, 96)
(50, 2550, -916)
(50, 1233, -528)
(50, 1743, 57)
(50, 887, -107)
(50, 1554, -568)
(50, 1281, -1022)
(50, 1290, 311)
(50, 2117, -844)
(50, 444, 988)
(50, 253, 290)
(50, 1054, -483)
(50, 2245, -557)
(50, 978, -858)
(50, 1032, -996)
(50, 1993, -170)
(50, 995, 85)
(50, 212, -660)
(50, 3252, 267)
(50, 320, -912)
(50, 7, 672)
(50, 1761, 702)
(50, 3713, -687)
(50, 699, -936)
(50, 219, 598)
(50, 1360, -676)
(50, 1589, -1002)
(50, 1524, -992)
(50, 1326, -749)
(50, 1871, -675)
(50, 1732, -662)
(50, 2165, -374)
(50, 792, -815)
(50, 2240, -451)
(50, 578, -804)
(50, 2231, -909)
(50, 2012, -874)
(50, 3635, -1014)
(50, 1730, -857)
(50, 2237, 462)
(50, 1329, -666)
(50, 1144, -639)
(50, 165, 816)
(50, 1268, -976)
(50, 1165, -185)
(50, 89, -936)
(50, 3686, 547)
(50, 1342, -920)
(50, 3184, -948)
(50, 1603, -784)
(50, 1609, -664)
(50, 1595, 225)
(50, 587, 331)
(50, 431, 910)
(50, 3239, 572)
(50, 304, -124)
(50, 934, 319)
(50, 964, -952)
(50, 425, 642)
(50, 2772, -571)
(50, 1660, -537)
(50, 2888, -468)
(50, 1708, -528)
(50, 2163, 357)
(50, 1238, -473)
(50, 3786, -989)
(50, 1516, -871)
(50, 541, 76)
(50, 1667, -690)
(50, 1681, 702)
(50, 2851, -668)
(50, 2343, -878)
(50, 690, -1005)
(50, 1575, 180)
(50, 1607, -910)
(50, 2375, -570)
(50, 562, -896)
(50, 1625, 934)
(50, 530, 459)
(50, 644, -654)
(50, 1475, -749)
(50, 1007, -931)
(50, 1434, -886)
(50, 1903, -634)
(50, 1779, -895)
(50, 3523, -675)
(50, 779, 997)
(50, 1796, 631)
(50, 1110, -620)
(50, 2455, -812)
(50, 1889, -613)
(50, 2375, -787)
(50, 659, -919)
(50, 145, -186)
(50, 553, -630)
(50, 606, -926)
(50, 1240, -805)
(50, 1956, -796)
(50, 1519, -881)
(50, 3393, -258)
(50, 491, -707)
(50, 3502, -701)
(50, 61, -287)
(50, 3418, -984)
(50, 517, -941)
(51, 551, 818)
(51, 1479, -975)
(51, 2712, -568)
(51, 415, -963)
(51, 1684, -622)
(51, 277, -1007)
(51, 335, 570)
(51, 1011, -931)
(51, 3849, 543)
(51, 2064, -582)
(51, 1140, -840)
(51, 1354, -550)
(51, 1573, -630)
(51, 884, -733)
(51, 407, 29)
(51, 1543, -1004)
(51, 2843, 458)
(51, 569, 584)
(51, 826, -839)
(51, 279, -871)
(51, 1109, 193)
(51, 3589, 484)
(51, 1429, 690)
(51, 1019, 16)
(51, 736, 719)
(51, 1505, -617)
(51, 401, -699)
(51, 951, 502)
(51, 254, -210)
(51, 182, -558)
(51, 2086, -948)
(51, 1681, 524)
(51, 589, 372)
(52, 164, -579)
(52, 1184, -995)
(52, 601, 401)
(52, 2341, -885)
(52, 1196, -580)
(52, 2405, 954)
(52, 1044, -854)
(52, 678, 363)
(52, 803, -712)
(52, 734, -580)
(52, 984, -789)
(52, 1659, -1020)
(52, 2325, -744)
(52, 2840, -552)
(52, 3280, 309)
(52, 77, -617)
(52, 871, 722)
(52, 1551, 119)
(52, 1649, -876)
(52, 751, -774)
(52, 3117, -1019)
(52, 3155, 864)
(52, 982, -850)
(52, 1292, -795)
(52, 3669, 846)
(52, 2793, -673)
(52, 1916, -264)
(52, 1501, 792)
(52, 1433, -756)
(52, 781, -810)
(52, 34, 1017)
(52, 984, -844)
(52, 525, -495)
(53, 65, -820)
(53, 3400, -672)
(53, 486, -692)
(53, 1219, 665)
(53, 3297, 404)
(53, 1139, -572)
(53, 2233, -130)
(53, 60, 769)
(53, 1677, 850)
(53, 2674, -87)
(53, 716, -751)
(53, 1509, 119)
(53, 834, 1022)
(53, 1676, -943)
(53, 410, -965)
(53, 231, -565)
(53, 1483, -250)
(53, 1832, 264)
(53, 1588, -115)
(53, 2648, 903)
(53, 2638, -691)
(53, 220, -724)
(53, 3232, -828)
(53, 418, -271)
(53, 2850, -189)
(53, 731, -581)
(53, 3336, -631)
(53, 796, 831)
(53, 501, -458)
(53, 2314, -165)
(53, 3036, -587)
(53, 1289, -616)
(53, 779, -523)
(53, 3752, -545)
(53, 1407, -910)
(53, 711, 264)
(53, 245, -900)
(53, 287, 704)
(53, 727, -746)
(53, 1649, 977)
(53, 2475, -804)
(53, 422, -90)
(53, 1188, 212)
(53, 969, -953)
(53, 41, -802)
(53, 1231, -1003)
(53, 1164, -850)
(53, 517, -1007)
(53, 368, -527)
(53, 317, -907)
(53, 1036, 337)
(53, 146, -720)
(53, 1053, 469)
(53, 685, -207)
(53, 1375, 228)
(53, 175, -929)
(53, 1511, -905)
(53, 1779, 242)
(53, 922, -526)
(53, 1599, -908)
(53, 1176, 379)
(53, 2692, -936)
(53, 3082, -777)
(53, 1545, 232)
(53, 1914, -873)
(53, 2429, -57)
(53, 1235, -997)
(53, 1044, -861)
(53, 1624, -115)
(53, 2050, 183)
(53, 3093, -603)
(53, 348, -762)
(53, 1130, -533)
(53, 3209, -635)
(53, 3578, -193)
(53, 749, -769)
(53, 713, -667)
(53, 395, -926)
(53, 2351, 585)
(53, 2872, -744)
(53, 1608, -908)
(53, 510, -907)
(53, 2542, -539)
(53, 1604, -40)
(53, 764, -772)
(53, 2018, 510)
(53, 921, -877)
(53, 1806, 230)
(53, 88, -351)
(53, 2129, -236)
(53, 694, -908)
(53, 1249, -972)
(53, 3662, -531)
(53, 2488, 819)
(53, 620, -378)
(53, 747, -174)
(53, 1429, 441)
(53, 1698, -483)
(53, 1914, -853)
(53, 1592, 74)
(53, 2028, -397)
(53, 736, -743)
(53, 1102, 134)
(53, 1293, 52)
(53, 2827, 214)
(53, 2829, -123)
(53, 572, -724)
(53, 1522, 593)
(53, 1228, -798)
(53, 311, -547)
(53, 1851, -846)
(53, 1208, -521)
(53, 1623, -705)
(53, 1511, 795)
(53, 440, -815)
(53, 1237, 286)
(53, 1551, -595)
(53, 55, -976)
(53, 1418, 965)
(53, 1625, -675)
(53, 120, 851)
(53, 1796, -513)
(53, 2131, -651)
(53, 1200, 792)
(53, 1626, -986)
(53, 2457, -803)
(53, 1124, -834)
(53, 146, -961)
(53, 3137, -766)
(53, 1521, -775)
(53, 2885, -893)
(53, 3159, -344)
(53, 785, -230)
(53, 102, -733)
(53, 1071, -886)
(53, 1193, -159)
(54, 2756, 862)
(54, 473, -632)
(54, 1476, -624)
(54, 1077, 630)
(54, 2816, -814)
(54, 1051, 512)
(54, 349, 887)
(54, 48, -619)
(54, 869, -936)
(54, 1560, -544)
(54, 621, -763)
(54, 2343, -963)
(54, 1796, -866)
(54, 3845, -418)
(54, 1962, -626)
(54, 1412, 81)
(54, 62, -869)
(54, 29, -514)
(54, 1976, 885)
(54, 3729, 112)
(54, 1409, 816)
(54, 1389, -658)
(54, 897, -793)
(54, 1717, -969)
(54, 2368, 981)
(54, 2042, -680)
(54, 2188, -998)
(54, 1052, -615)
(54, 241, -623)
(54, 2229, -683)
(54, 615, -617)
(54, 580, -746)
(54, 1163, -352)
(54, 1186, -744)
(54, 3460, 881)
(54, 1008, -294)
(54, 835, 215)
(54, 1394, 503)
(54, 3449, 592)
(54, 786, -760)
(54, 993, 103)
(54, 338, -774)
(54, 1668, -960)
(54, 443, -887)
(54, 1320, -812)
(54, 68, 962)
(54, 1782, 830)
(54, 411, -812)
(54, 2041, -794)
(54, 564, -541)
(54, 543, -829)
(54, 67, 804)
(54, 412, -291)
(54, 252, -353)
(54, 508, -734)
(54, 1257, -530)
(54, 571, 507)
(54, 1168, -817)
(54, 347, -765)
(54, 570, -706)
(54, 1887, -1018)
(54, 765, -780)
(54, 1681, 501)
(54, 3214, -1023)
(54, 1622, -647)
(54, 1150, -862)
(54, 1866, -739)
(54, 1097, -685)
(54, 551, -569)
(54, 1096, -910)
(54, 170, -955)
(54, 459, -618)
(54, 1595, -997)
(54, 466, 413)
(55, 977, -625)
(55, 857, 334)
(55, 1645, -384)
(55, 790, -876)
(55, 3559, -887)
(55, 1815, -680)
(55, 2075, -907)
(55, 1225, -950)
(55, 1769, -772)
(55, 1769, -598)
(55, 1163, -747)
(55, 1331, 713)
(55, 1882, -559)
(55, 2853, 47)
(55, 1642, -725)
(55, 1892, -653)
(55, 1637, -244)
(55, 645, -876)
(55, 3790, -174)
(55, 1918, 900)
(55, 1186, -675)
(55, 2815, -873)
(55, 1732, -633)
(55, 3599, -1008)
(55, 1779, -769)
(55, 803, -993)
(55, 1728, -937)
(55, 406, -841)
(55, 3784, -1015)
(55, 1823, -967)
(55, 1425, -698)
(55, 2667, 169)
(55, 3091, 403)
(55, 1857, 352)
(55, 422, -976)
(55, 1741, -678)
(55, 1516, 171)
(55, 1873, -826)
(55, 1927, 909)
(55, 326, -733)
(55, 1004, -254)
(55, 362, -679)
(55, 1703, 763)
(55, 2759, -715)
(55, 3689, -986)
(55, 2760, -539)
(55, 2033, -793)
(55, 455, -986)
(55, 1153, -784)
(55, 3242, -967)
(55, 3614, -753)
(55, 1269, -780)
(55, 1120, -558)
(55, 853, 744)
(55, 663, -748)
(55, 362, -384)
(55, 1339, -582)
(55, 2725, -124)
(55, 987, 863)
(55, 3280, -751)
(55, 287, -608)
(55, 1252, -99)
(55, 1581, -927)
(55, 3571, -955)
(55, 2595, -959)
(55, 2365, -750)
(55, 2198, 144)
(55, 610, -918)
(55, 1736, -762)
(55, 1388, 447)
(55, 634, -290)
(55, 3549, 300)
(55, 2783, 90)
(55, 436, 671)
(55, 1431, -866)
(55, 401, -667)
(55, 1203, -579)
(55, 1056, -514)
(55, 82, -764)
(56, 2159, -674)
(56, 1205, -79)
(56, 3630, -792)
(56, 427, -664)
(56, 1580, -129)
(56, 1233, -709)
(56, 3131, -468)
(56, 683, -968)
(56, 2695, -185)
(56, 1723, -718)
(56, 392, 729)
(56, 417, 941)
(56, 1738, -831)
(56, 216, 1001)
(56, 2143, -809)
(56, 2091, -912)
(56, 1821, 86)
(56, 374, -909)
(56, 1739, -694)
(56, 1941, 327)
(57, 1831, -662)
(57, 393, -599)
(57, 778, -980)
(57, 403, 244)
(57, 3487, -802)
(57, 33, 233)
(57, 636, -587)
(57, 674, -572)
(57, 984, -871)
(57, 3491, -117)
(57, 3027, -196)
(57, 176, -763)
(57, 1078, -221)
(57, 2797, 528)
(57, 160, 744)
(57, 391, -631)
(57, 768, -593)
(57, 1481, -848)
(57, 1722, -647)
(57, 684, 155)
(57, 1670, -879)
(57, 3487, -681)
(57, 1741, 318)
(57, 1733, 621)
(57, 354, -797)
(57, 543, -629)
(57, 1759, -865)
(57, 1309, 821)
(57, 599, -945)
(57, 479, -619)
(57, 262, -572)
(57, 275, -453)
(57, 1454, 437)
(57, 1856, -51)
(57, 1022, -736)
(57, 2096, -849)
(57, 226, -773)
(57, 2836, -523)
(57, 3500, -1003)
(57, 1525, -273)
(57, 2095, -969)
(57, 792, -615)
(57, 1692, -541)
(57, 1595, -835)
(57, 1062, 485)
(57, 3683, -215)
(57, 567, -741)
(57, 3041, -591)
(57, 327, -790)
(57, 469, -971)
(57, 1458, -981)
(57, 984, -666)
(57, 1134, -475)
(57, 270, -602)
(57, 1084, -188)
(57, 570, -910)
(57, 523, 442)
(57, 1823, -39)
(57, 2848, 654)
(57, 155, -617)
(57, 1821, -220)
(57, 297, 321)
(57, 1306, -646)
(57, 1131, -572)
(57, 1570, -777)
(57, 3497, -836)
(57, 1781, -548)
(57, 80, -945)
(57, 3809, -740)
(57, 687, -432)
(57, 2929, -838)
(57, 3120, -442)
(57, 1617, -739)
(57, 955, 799)
(57, 51, 89)
(57, 1038, -660)
(57, 419, -831)
(57, 2028, -631)
(57, 3167, -917)
(57, 682, 35)
(57, 3597, 674)
(57, 180, 793)
(57, 3033, 432)
(57, 1113, -975)
(57, 1243, -966)
(57, 1154, -338)
(57, 1010, -750)
(57, 927, -554)
(57, 589, -921)
(57, 914, -883)
(57, 205, -884)
(57, 1051, -838)
(57, 406, -770)
(57, 1866, 535)
(57, 520, 740)
(57, 2214, 635)
(57, 2657, -597)
(57, 760, -792)
(57, 3790, -303)
(57, 1576, -110)
(57, 439, -659)
(57, 1933, -834)
(57, 174, -622)
(57, 3123, 463)
(57, 1290, -654)
(57, 3334, -689)
(57, 887, -741)
(57, 900, -846)
(57, 3464, -881)
(57, 1032, -837)
(57, 1950, -5)
(57, 1383, 864)
(57, 994, -721)
(57, 866, -651)
(57, 598, 807)
(57, 1515, -857)
(57, 2607, -297)
(57, 973, -675)
(57, 1012, -600)
(57, 1729, -664)
(57, 310, -898)
(57, 1033, -95)
(57, 782, 533)
(57, 2671, 553)
(57, 1426, -977)
(57, 684, 791)
(57, 2738, -198)
(57, 1876, -950)
(57, 129, -465)
(57, 1640, -585)
(57, 458, -539)
(57, 3023, -563)
(57, 441, 820)
(57, 1243, -651)
(57, 866, -106)
(57, 3438, -741)
(57, 1793, 212)
(57, 632, -880)
(57, 261, -984)
(57, 1881, -596)
(57, 1358, -534)
(57, 3709, -1015)
(57, 596, 917)
(57, 3475, -964)
(57, 735, -732)
(57, 1614, -332)
(57, 902, -92)
(57, 3036, -850)
(57, 1313, -531)
(57, 51, -633)
(57, 896, 256)
(57, 927, -971)
(57, 2991, -775)
(57, 925, -207)
(57, 1014, -847)
(57, 709, -934)
(57, 3514, -869)
(57, 251, -539)
(57, 339, -444)
(57, 749, -845)
(57, 2640, -889)
(57, 926, 159)
(57, 1732, -848)
(57, 713, -574)
(57, 2376, -572)
(57, 1949, -808)
(57, 1918, 678)
(57, 1199, -627)
(57, 529, -918)
(57, 1784, -540)
(57, 164, -537)
(57, 3377, -44)
(57, 2617, 61)
(57, 2017, -707)
(57, 2598, -720)
(57, 1708, -890)
(57, 1947, -904)
(57, 1859, -910)
(57, 392, 1001)
(57, 746, 45)
(57, 3478, -523)
(57, 1422, -741)
(57, 505, 289)
(57, 572, -961)
(57, 87, -463)
(57, 1583, -246)
(57, 993, -559)
(57, 3847, 755)
(57, 1397, 980)
(57, 1918, -840)
(57, 1347, 733)
(58, 141, 777)
(58, 162, 875)
(58, 1865, -919)
(58, 1748, -930)
(58, 2178, -179)
(58, 492, -991)
(58, 1631, -587)
(58, 3347, -931)
(58, 2223, -622)
(58, 364, -896)
(58, 2623, -1000)
(58, 2802, -143)
(58, 3304, -527)
(58, 1707, 790)
(58, 2469, 107)
(58, 407, 29)
(58, 1187, 186)
(58, 2536, -1022)
(58, 1080, 416)
(58, 1430, -651)
(58, 339, 167)
(58, 1267, -642)
(58, 1103, -832)
(58, 772, -806)
(58, 884, -940)
(58, 1362, -370)
(58, 2640, -937)
(58, 344, -871)
(58, 1301, -823)
(58, 150, 262)
(58, 3427, -765)
(58, 380, -542)
(58, 1029, -519)
(58, 793, -965)
(58, 212, -843)
(58, 61, -584)
(58, 1120, -715)
(58, 3812, -673)
(58, 922, -858)
(58, 2877, -741)
(58, 210, -857)
(58, 971, 211)
(58, 387, -690)
(58, 1805, -679)
(58, 3216, -697)
(58, 2613, -568)
(58, 633, 452)
(58, 1374, -633)
(58, 88, -813)
(58, 389, -681)
(58, 866, 727)
(58, 2810, -848)
(58, 2711, -708)
(58, 1234, -746)
(58, 1466, 628)
(58, 2917, -736)
(58, 940, -848)
(58, 3075, -605)
(58, 297, -332)
(58, 428, -272)
(58, 1878, -409)
(58, 283, -718)
(58, 3078, 332)
(58, 3621, 540)
(58, 1605, -839)
(58, 873, -109)
(58, 3445, 855)
(58, 913, 953)
(58, 2970, -774)
(58, 3110, -858)
(58, 221, -637)
(58, 1368, -322)
(58, 764, 843)
(58, 1733, -44)
(58, 1897, -511)
(58, 1096, -751)
(58, 190, 668)
(58, 2665, -621)
(58, 1274, -976)
(58, 797, 202)
(58, 1536, -887)
(58, 1762, -617)
(58, 1203, -861)
(58, 541, -908)
(58, 1842, -591)
(58, 3131, -540)
(58, 1286, -757)
(58, 355, 902)
(58, 946, -887)
(58, 2945, 957)
(58, 1333, -657)
(58, 195, 958)
(58, 472, 949)
(58, 170, -748)
(58, 2314, -826)
(58, 1170, -713)
(58, 1854, 129)
(58, 1579, -698)
(58, 1670, -655)
(58, 1462, -174)
(58, 818, -836)
(58, 489, -861)
(58, 470, -807)
(58, 489, 327)
(58, 1641, -609)
(58, 1436, 270)
(58, 3832, -595)
(58, 122, 606)
(58, 3545, -219)
(58, 1509, -888)
(58, 539, -825)
(58, 524, 641)
(58, 1702, -796)
(58, 1311, 880)
(59, 1826, -159)
(59, 783, -870)
(59, 413, -642)
(59, 3287, 73)
(59, 2627, -599)
(59, 2617, -863)
(59, 352, -742)
(59, 1032, -641)
(59, 425, -889)
(59, 2652, -521)
(59, 3380, 399)
(59, 759, 361)
(59, 800, -642)
(59, 1217, -973)
(59, 1641, -907)
(59, 1396, 13)
(59, 598, 343)
(59, 2876, -783)
(59, 789, -822)
(59, 156, -759)
(59, 3759, -985)
(59, 1242, -358)
(59, 3759, -934)
(59, 1429, -780)
(59, 1122, -987)
(59, 3802, -915)
(59, 776, -413)
(59, 588, -971)
(59, 1274, 937)
(59, 374, 27)
(59, 422, -650)
(59, 1257, -925)
(59, 463, 384)
(59, 1854, -347)
(59, 3518, -907)
(59, 1473, 746)
(59, 645, -821)
(59, 101, -665)
(59, 510, -128)
(59, 898, -79)
(59, 469, -792)
(59, 237, -751)
(59, 3524, -542)
(59, 609, -696)
(59, 1188, -663)
(59, 1820, -103)
(59, 572, 793)
(59, 9, 931)
(59, 1567, -562)
(59, 1372, -568)
(59, 794, -760)
(59, 589, -62)
(59, 669, -627)
(59, 760, -885)
(59, 762, -636)
(59, 3789, -915)
(59, 2519, -823)
(59, 998, -522)
(59, 558, -622)
(59, 650, -966)
(59, 116, -586)
(59, 480, -162)
(59, 3759, -153)
(59, 1273, -563)
(59, 2552, 382)
(59, 1413, -800)
(59, 1760, 470)
(59, 32, -157)
(59, 1417, -779)
(59, 784, -634)
(59, 3370, -626)
(59, 637, -528)
(59, 599, -788)
(59, 348, -153)
(59, 976, -507)
(59, 986, -612)
(59, 1531, -888)
(59, 417, 275)
(59, 565, -633)
(59, 1957, -893)
(59, 1881, -925)
(59, 544, -793)
(59, 2532, 290)
(59, 1382, 901)
(59, 1004, 551)
(59, 901, 481)
(59, 2076, 620)
(59, 230, -886)
(59, 940, -711)
(59, 441, -602)
(59, 901, -618)
(59, 3185, 17)
(59, 1712, -858)
(59, 548, -493)
(59, 2648, -476)
(59, 1567, 720)
(59, 3379, -585)
(59, 3494, 958)
(59, 883, -583)
(59, 1825, -873)
(59, 128, -778)
(59, 172, -649)
(59, 14, -727)
(59, 675, -1021)
(59, 3411, -706)
(59, 1041, -277)
(59, 1749, -598)
(59, 1798, -638)
(59, 3428, 889)
(59, 884, -616)
(59, 70, 483)
(59, 130, -829)
(59, 268, -299)
(59, 1270, -690)
(59, 791, -613)
(59, 330, 417)
(59, 1887, -851)
(59, 1293, -763)
(59, 1456, -564)
(59, 1134, 613)
(59, 3, -627)
(59, 2725, 709)
(59, 927, -63)
(59, 492, -349)
(59, 2628, 729)
(59, 1300, 474)
(59, 3180, -536)
(59, 1008, -606)
(59, 1557, -871)
(59, 874, 830)
(59, 74, -669)
(59, 1068, -962)
(59, 2520, -773)
(59, 1862, -845)
(59, 663, -632)
(59, 70, -386)
(59, 59, -826)
(59, 3143, 842)
(59, 2811, -546)
(59, 1467, -793)
(59, 3209, -626)
(59, 549, -941)
(59, 1671, -1015)
(59, 833, 103)
(59, 1645, 184)
(59, 1542, -906)
(59, 3541, -523)
(59, 914, -799)
(59, 605, -843)
(59, 1277, -799)
(59, 1264, -46)
(59, 412, 181)
(59, 968, 31)
(59, 322, -745)
(59, 1359, -627)
(59, 3388, -772)
(59, 2889, 750)
(59, 806, -720)
(59, 664, -97)
(59, 3587, -88)
(59, 1875, -1009)
(59, 3358, -928)
(59, 1167, -744)
(59, 685, 796)
(59, 321, -537)
(59, 3487, -753)
(59, 1176, -1005)
(59, 781, -366)
(59, 541, -1018)
(59, 1897, 915)
(59, 1833, 173)
(59, 1195, 1)
(59, 494, 367)
(59, 2965, 644)
(59, 2653, -792)
(59, 71, 230)
(59, 77, -1019)
